2016-12-20 15:13:40.200 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-20 15:13:40.368 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-20 15:13:40.369 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-20 15:13:40.370 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-20 15:13:40.383 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.show_sql: false
		javax.persistence.jdbc.user: postgres]
2016-12-20 15:13:40.395 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-20 15:13:40.398 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-20 15:13:40.404 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-20 15:13:40.405 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-20 15:13:40.537 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-20 15:13:40.540 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-20 15:13:40.557 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-20 15:13:40.630 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-20 15:13:40.650 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-20 15:13:51.043 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblproductos#64]
2016-12-20 15:13:51.043 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblproductos#64]
2016-12-20 15:13:51.043 [Thread-5] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
2016-12-20 15:13:51.044 [Thread-5] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader - Done entity load : com.chortitzer.pcbjfx.domain.Tblproductos#64
2016-12-20 15:13:51.044 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-07-23T07:04:47]
2016-12-20 15:13:51.044 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-07-23T07:04:55]
2016-12-20 15:13:51.045 [Thread-5] DEBUG org.hibernate.SQL - select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:51.049 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.ResultSetProcessorImpl - Starting ResultSet row #0
2016-12-20 15:13:51.056 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2016-12-20 15:13:51.057 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblproductos#83]
2016-12-20 15:13:51.058 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblproductos#83]
2016-12-20 15:13:51.069 [Thread-5] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
2016-12-20 15:13:51.070 [Thread-5] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader - Done entity load : com.chortitzer.pcbjfx.domain.Tblproductos#83
2016-12-20 15:13:51.071 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-07-23T07:04:55]
2016-12-20 15:13:51.071 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-09-04T15:57:32]
2016-12-20 15:13:51.073 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-09-04T15:57:32]
2016-12-20 15:13:51.074 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-10-03T10:13:26]
2016-12-20 15:13:51.075 [Thread-5] DEBUG org.hibernate.SQL - select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:51.098 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.ResultSetProcessorImpl - Starting ResultSet row #0
2016-12-20 15:13:51.098 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2016-12-20 15:13:51.098 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblproductos#71]
2016-12-20 15:13:51.099 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblproductos#71]
2016-12-20 15:13:51.099 [Thread-5] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
2016-12-20 15:13:51.099 [Thread-5] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader - Done entity load : com.chortitzer.pcbjfx.domain.Tblproductos#71
2016-12-20 15:13:51.100 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-10-03T10:13:26]
2016-12-20 15:13:51.100 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-10-03T10:13:36]
2016-12-20 15:13:51.101 [Thread-5] DEBUG org.hibernate.SQL - select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:51.103 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.ResultSetProcessorImpl - Starting ResultSet row #0
2016-12-20 15:13:51.104 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2016-12-20 15:13:51.105 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblproductos#70]
2016-12-20 15:13:51.105 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblproductos#70]
2016-12-20 15:13:51.106 [Thread-5] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
2016-12-20 15:13:51.106 [Thread-5] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader - Done entity load : com.chortitzer.pcbjfx.domain.Tblproductos#70
2016-12-20 15:13:51.106 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2012-10-03T10:13:36]
2016-12-20 15:13:51.107 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-01-07T13:03:58]
2016-12-20 15:13:51.107 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-01-07T13:03:58]
2016-12-20 15:13:51.107 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-01-07T13:04:18]
2016-12-20 15:13:51.108 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-01-07T13:04:18]
2016-12-20 15:13:51.110 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-04-26T10:41:35]
2016-12-20 15:13:51.111 [Thread-5] DEBUG org.hibernate.SQL - select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:51.125 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.ResultSetProcessorImpl - Starting ResultSet row #0
2016-12-20 15:13:51.126 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2016-12-20 15:13:51.126 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblproductos#69]
2016-12-20 15:13:51.129 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblproductos#69]
2016-12-20 15:13:51.130 [Thread-5] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
2016-12-20 15:13:51.130 [Thread-5] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader - Done entity load : com.chortitzer.pcbjfx.domain.Tblproductos#69
2016-12-20 15:13:51.131 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-04-26T10:41:35]
2016-12-20 15:13:51.131 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-05-16T08:03:25]
2016-12-20 15:13:51.133 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-05-16T08:03:25]
2016-12-20 15:13:51.140 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-05-16T08:03:55]
2016-12-20 15:13:51.141 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-05-16T08:03:55]
2016-12-20 15:13:51.141 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-03T09:36:44]
2016-12-20 15:13:51.160 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-03T09:36:44]
2016-12-20 15:13:51.161 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-06T13:33:55]
2016-12-20 15:13:51.162 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-06T13:33:55]
2016-12-20 15:13:51.162 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-11T15:38:15]
2016-12-20 15:13:51.164 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-11T15:38:15]
2016-12-20 15:13:51.165 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:10:40]
2016-12-20 15:13:51.185 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:10:40]
2016-12-20 15:13:51.186 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:16:05]
2016-12-20 15:13:51.189 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:16:05]
2016-12-20 15:13:51.190 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:17:05]
2016-12-20 15:13:51.195 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:17:05]
2016-12-20 15:13:51.223 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:18:04]
2016-12-20 15:13:51.224 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:18:04]
2016-12-20 15:13:51.224 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:19:04]
2016-12-20 15:13:51.225 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:19:04]
2016-12-20 15:13:51.225 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:20:04]
2016-12-20 15:13:51.226 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:20:04]
2016-12-20 15:13:51.226 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:21:05]
2016-12-20 15:13:51.284 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-13T08:21:05]
2016-12-20 15:13:51.287 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-14T07:10:37]
2016-12-20 15:13:51.289 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-14T07:10:37]
2016-12-20 15:13:51.290 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-17T07:12:51]
2016-12-20 15:13:51.291 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-17T07:12:51]
2016-12-20 15:13:51.291 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-17T07:18:07]
2016-12-20 15:13:51.297 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-17T07:18:07]
2016-12-20 15:13:51.298 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-18T06:58:06]
2016-12-20 15:13:51.302 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-18T06:58:06]
2016-12-20 15:13:51.303 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-18T18:02:37]
2016-12-20 15:13:51.338 [Thread-5] DEBUG org.hibernate.SQL - select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:51.341 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.ResultSetProcessorImpl - Starting ResultSet row #0
2016-12-20 15:13:51.342 [Thread-5] DEBUG org.hibernate.loader.plan.exec.process.internal.EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2016-12-20 15:13:51.342 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.Tblproductos#91]
2016-12-20 15:13:51.343 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.Tblproductos#91]
2016-12-20 15:13:51.343 [Thread-5] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
2016-12-20 15:13:51.343 [Thread-5] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader - Done entity load : com.chortitzer.pcbjfx.domain.Tblproductos#91
2016-12-20 15:13:51.344 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-18T18:02:37]
2016-12-20 15:13:51.344 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-19T06:58:06]
2016-12-20 15:13:51.344 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-19T06:58:06]
2016-12-20 15:13:51.345 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-20T06:58:05]
2016-12-20 15:13:51.345 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-20T06:58:05]
2016-12-20 15:13:51.345 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-21T06:58:06]
2016-12-20 15:13:51.345 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-21T06:58:06]
2016-12-20 15:13:51.345 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-22T06:58:05]
2016-12-20 15:13:51.345 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-22T06:58:05]
2016-12-20 15:13:51.346 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-24T06:58:06]
2016-12-20 15:13:51.346 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-24T06:58:06]
2016-12-20 15:13:51.347 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-26T06:58:06]
2016-12-20 15:13:51.347 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-26T06:58:06]
2016-12-20 15:13:51.347 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-27T06:58:05]
2016-12-20 15:13:51.347 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-27T06:58:05]
2016-12-20 15:13:51.347 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-28T06:58:06]
2016-12-20 15:13:51.348 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-28T06:58:06]
2016-12-20 15:13:51.348 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-29T06:58:06]
2016-12-20 15:13:51.407 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-06-29T06:58:06]
2016-12-20 15:13:51.408 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-01T06:58:06]
2016-12-20 15:13:51.408 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-01T06:58:06]
2016-12-20 15:13:51.409 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-02T06:58:06]
2016-12-20 15:13:51.409 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-02T06:58:06]
2016-12-20 15:13:51.410 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-03T06:58:06]
2016-12-20 15:13:51.410 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-03T06:58:06]
2016-12-20 15:13:51.410 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-04T06:58:06]
2016-12-20 15:13:51.410 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-04T06:58:06]
2016-12-20 15:13:51.412 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-05T06:58:07]
2016-12-20 15:13:51.413 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-05T06:58:07]
2016-12-20 15:13:51.413 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-06T06:58:06]
2016-12-20 15:13:51.414 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-06T06:58:06]
2016-12-20 15:13:51.414 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-08T06:58:07]
2016-12-20 15:13:51.414 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-08T06:58:07]
2016-12-20 15:13:51.415 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-09T06:58:07]
2016-12-20 15:13:51.415 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-09T06:58:07]
2016-12-20 15:13:51.418 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-10T06:58:07]
2016-12-20 15:13:51.418 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-10T06:58:07]
2016-12-20 15:13:51.419 [Thread-5] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving associations for [com.chortitzer.pcbjfx.domain.TblBasPrecios#2013-07-11T06:58:06]
